name,episodes,page_num
Cirque du Soleil Zumanity Member,['https://rickandmortyapi.com/api/episode/45'],38
Bruce Chutback,['https://rickandmortyapi.com/api/episode/46'],38
Alyson Hannigan,['https://rickandmortyapi.com/api/episode/46'],38
Cenobite,['https://rickandmortyapi.com/api/episode/46'],38
Cenobite,['https://rickandmortyapi.com/api/episode/46'],38
Cenobite,['https://rickandmortyapi.com/api/episode/46'],38
Cenobite,['https://rickandmortyapi.com/api/episode/46'],38
Cenobite,['https://rickandmortyapi.com/api/episode/46'],38
Coat Rack Head,['https://rickandmortyapi.com/api/episode/46'],38
Mousetrap Nipples,['https://rickandmortyapi.com/api/episode/46'],38
Changeformer,['https://rickandmortyapi.com/api/episode/46'],38
Changeformer,['https://rickandmortyapi.com/api/episode/46'],38
Space Cruiser,"['https://rickandmortyapi.com/api/episode/17', 'https://rickandmortyapi.com/api/episode/47']",38
Coop,['https://rickandmortyapi.com/api/episode/47'],38
Dwayne,['https://rickandmortyapi.com/api/episode/47'],38
Franklin D. Roosevelt,['https://rickandmortyapi.com/api/episode/47'],38
President's General,"['https://rickandmortyapi.com/api/episode/45', 'https://rickandmortyapi.com/api/episode/47']",38
Giant Assassin Hidden in the Statue of Liberty,['https://rickandmortyapi.com/api/episode/47'],38
Turkey Morty,['https://rickandmortyapi.com/api/episode/47'],38
Turkey Rick,['https://rickandmortyapi.com/api/episode/47'],38
