product_name,price,images
Dolphy 1 Ltr 7 Egg-Electric Egg Boiler Electric Cooker,1999,"['https://n4.sdlcdn.com/imgs/a/2/j/130x152/Dolphy-1-Ltr-7-Egg-SDL256549316-1-83141.jpg', 'https://n1.sdlcdn.com/imgs/a/2/j/130x152/Dolphy-1-Ltr-7-Egg-SDL256549316-2-e85f7.jpg']"
7 Egg Poacher Steamer Cooker Boiler Fryer For Egg,799,['https://n3.sdlcdn.com/imgs/f/0/r/130x152/7-Egg-Poacher-Steamer-Cooker-SDL379237969-1-2d034.jpeg']
SM-SRIMADHAVI YS-203 1 Ltr Egg Boilers,1999,"['https://n2.sdlcdn.com/imgs/i/6/i/130x152/SM-SRIMADHAVI-YS-203-1-SDL470792883-1-99148.jpeg', 'https://n4.sdlcdn.com/imgs/i/6/i/130x152/SM-SRIMADHAVI-YS-203-1-SDL470792883-2-c519f.jpeg', 'https://n1.sdlcdn.com/imgs/i/6/i/130x152/SM-SRIMADHAVI-YS-203-1-SDL470792883-3-891ee.jpeg', 'https://n1.sdlcdn.com/imgs/i/6/i/130x152/SM-SRIMADHAVI-YS-203-1-SDL470792883-4-6dc7e.jpeg', 'https://n1.sdlcdn.com/imgs/i/6/i/130x152/SM-SRIMADHAVI-YS-203-1-SDL470792883-5-db05a.jpeg']"
OM RETAILERS ELECTRIC 1 Ltr Egg Boilers,1999,['https://n4.sdlcdn.com/imgs/h/y/y/130x152/OM-RETAILERS-ELECTRIC-1-Ltr-SDL406430629-1-69a7b.jpg']
Crypton Egg Boiler 1 Ltr Egg Boilers,999,"['https://n4.sdlcdn.com/imgs/j/p/g/130x152/Crypton-Egg-Boiler-1-Ltr-SDL315170872-1-fda0f.jpg', 'https://n3.sdlcdn.com/imgs/j/p/g/130x152/Crypton-Egg-Boiler-1-Ltr-SDL315170872-2-126d0.jpg']"
eBizMourGTPL - 7 Slot Egg Boiler 0.5 Ltr ABS Plastic Open Lid Egg Boiler,1999,"['https://n1.sdlcdn.com/imgs/k/m/d/130x152/eBizMourGTPL-7-Slot-Egg-Boiler-SDL196763973-1-a9c84.jpg', 'https://n3.sdlcdn.com/imgs/k/m/d/130x152/eBizMourGTPL-7-Slot-Egg-Boiler-SDL196763973-2-21a97.jpg', 'https://n3.sdlcdn.com/imgs/k/m/d/130x152/eBizMourGTPL-7-Slot-Egg-Boiler-SDL196763973-3-51a53.jpg', 'https://n3.sdlcdn.com/imgs/k/m/d/130x152/eBizMourGTPL-7-Slot-Egg-Boiler-SDL196763973-4-1ca98.jpg', 'https://n1.sdlcdn.com/imgs/k/m/d/130x152/eBizMourGTPL-7-Slot-Egg-Boiler-SDL196763973-5-32578.jpg']"
BD na 1 Ltr Egg Boilers,1999,"['https://n4.sdlcdn.com/imgs/j/n/0/130x152/BD-na-1-Ltr-Egg-SDL965570674-1-bf4e2.jpeg', 'https://n3.sdlcdn.com/imgs/j/n/0/130x152/BD-na-1-Ltr-Egg-SDL965570674-2-9d73d.jpeg', 'https://n2.sdlcdn.com/imgs/j/n/0/130x152/BD-na-1-Ltr-Egg-SDL965570674-3-ceb6a.jpeg', 'https://n2.sdlcdn.com/imgs/j/n/0/130x152/BD-na-1-Ltr-Egg-SDL965570674-4-3f7d6.jpeg']"
Fun2Dealz Plastic Egg Boiler,1999,"['https://n4.sdlcdn.com/imgs/e/h/i/130x152/Fun2Dealz-Plastic-Egg-Boiler-SDL197946169-1-2e6f9.jpg', 'https://n3.sdlcdn.com/imgs/e/h/i/130x152/Fun2Dealz-Plastic-Egg-Boiler-SDL197946169-2-59c77.jpeg', 'https://n2.sdlcdn.com/imgs/e/h/i/130x152/Fun2Dealz-Plastic-Egg-Boiler-SDL197946169-3-c43cd.jpeg']"
Mezire YS-203-7E- Electric 0.5 Ltr Egg Boilers,1999,"['https://n4.sdlcdn.com/imgs/k/c/w/130x152/Mezire-YS-203-7E-Electric-SDL599402811-1-cb90f.png', 'https://n4.sdlcdn.com/imgs/k/c/w/130x152/Mezire-YS-203-7E-Electric-SDL599402811-2-fc55d.png']"
SunDel Electric Steam Boiler 0.5 Ltr Egg Boilers,1999,"['https://n2.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL575705581-1-6c623.jpeg', 'https://n3.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL575705581-2-50690.jpeg', 'https://n2.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL575705581-3-484f2.jpeg', 'https://n2.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL575705581-4-0efd2.jpeg']"
