product_name,price,images
Orpat Orpat Mixer Grinder 650 Watt 3 Jar Juicer Mixer Grinder,2845,"['https://n1.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-650-SDL420074017-1-cc5b0.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-650-SDL420074017-2-29f01.jpg']"
Trending Tail 6 Blade Personal 300 Watt Slow Juicer,1999,"['https://n3.sdlcdn.com/imgs/j/s/r/130x152/Trending-Tail-6-Blade-Personal-SDL057589297-1-a6cd6.jpeg', 'https://n3.sdlcdn.com/imgs/j/s/r/130x152/Trending-Tail-6-Blade-Personal-SDL057589297-2-3f10a.jpeg', 'https://n1.sdlcdn.com/imgs/j/s/r/130x152/Trending-Tail-6-Blade-Personal-SDL057589297-3-e1606.jpeg', 'https://n4.sdlcdn.com/imgs/j/s/r/130x152/Trending-Tail-6-Blade-Personal-SDL057589297-4-c5190.jpeg']"
Wristkart USB Juicer Mixer Slow Juicer,1999,"['https://n3.sdlcdn.com/imgs/k/l/y/130x152/Wristkart-USB-Juicer-Mixer-Slow-SDL438943462-1-1dd8c.jpeg', 'https://n4.sdlcdn.com/imgs/k/l/y/130x152/Wristkart-USB-Juicer-Mixer-Slow-SDL438943462-2-ee329.jpeg', 'https://n3.sdlcdn.com/imgs/k/l/y/130x152/Wristkart-USB-Juicer-Mixer-Slow-SDL438943462-3-e86b9.jpeg']"
Orpat Orpat Mixer Grinder 800 Watt 3 Jar Juicer Mixer Grinder,3450,"['https://n4.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL474672478-1-fd997.jpg', 'https://n2.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL474672478-2-e8af6.jpg']"
Orpat Orpat Mixer Grinder 650 Watt 3 Jar Juicer Mixer Grinder,2845,"['https://n2.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-650-SDL413345437-1-7428b.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-650-SDL413345437-2-fce4a.jpg']"
Orpat Orpat Mixer Grinder 600 Watt 3 Jar Juicer Mixer Grinder,2785,"['https://n4.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-600-SDL378260424-1-d879e.jpeg', 'https://n4.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-600-SDL378260424-2-6bc8f.jpg']"
"Goodflame Carnival Mixer Grinder 500 Watt 2 Jars Stainless Steel Mixer Grinder(Mixer Grinder,White & Blue)",3799,"['https://n2.sdlcdn.com/imgs/k/n/g/130x152/GOODFLAME-carnival-mixer-500W-2-SDL526038133-1-23250.jpg', 'https://n4.sdlcdn.com/imgs/k/n/g/130x152/GOODFLAME-carnival-mixer-500W-2-SDL526038133-2-b57f1.jpg', 'https://n3.sdlcdn.com/imgs/k/n/g/130x152/GOODFLAME-carnival-mixer-500W-2-SDL526038133-3-d6f3b.jpg', 'https://n4.sdlcdn.com/imgs/k/n/g/130x152/GOODFLAME-carnival-mixer-500W-2-SDL526038133-4-47a78.jpg']"
Orpat Orpat Mixer Grinder 1200 Watt 3 Jar Juicer Mixer Grinder,3750,"['https://n2.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-1200-SDL475363279-1-58dfb.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-1200-SDL475363279-2-7b600.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-1200-SDL475363279-3-41ed6.jpg', 'https://n2.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-1200-SDL475363279-4-ab283.jpg']"
Orpat - More than 500W Mixer Grinder 2 Jars,2675,"['https://n2.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL422286131-1-12988.jpg', 'https://n2.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL422286131-2-1c809.jpg', 'https://n2.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL422286131-3-27290.jpg', 'https://n2.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL422286131-4-87875.jpg']"
My Chetan Mixer Cabinet 1000 Watt 1 Jar Juicer Mixer Grinder,999,"['https://n2.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Mixer-Cabinet-1000-SDL270566046-1-a8b54.png', 'https://n3.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Mixer-Cabinet-1000-SDL270566046-2-579c4.png', 'https://n4.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Mixer-Cabinet-1000-SDL270566046-3-19ad3.png', 'https://n3.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Mixer-Cabinet-1000-SDL270566046-4-a82b5.png']"
Orpat Orpat Mixer Grinder 800 Watt 3 Jar Juicer Mixer Grinder,3525,"['https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL461952590-1-d53c7.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL461952590-2-e3aac.jpg']"
Wonderchef blend Mixer 3 Jar 500W 3 Jars Mixer Grinder,5500,"['https://n2.sdlcdn.com/imgs/k/v/z/130x152/Wonderchef-blend-Mixer-3-Jar-SDL238751263-1-79881.png', 'https://n3.sdlcdn.com/imgs/k/v/z/130x152/Wonderchef-blend-Mixer-3-Jar-SDL238751263-2-d4aa7.jpg', 'https://n1.sdlcdn.com/imgs/k/v/z/130x152/Wonderchef-blend-Mixer-3-Jar-SDL238751263-3-6cf9d.jpg', 'https://n1.sdlcdn.com/imgs/k/v/z/130x152/Wonderchef-blend-Mixer-3-Jar-SDL238751263-4-e0479.jpg']"
Orpat Orpat Mixer Grinder 650 Watt 3 Jar Juicer Mixer Grinder,2785,"['https://n4.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-650-SDL389902686-1-9b9ea.jpg', 'https://n1.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-650-SDL389902686-2-c91c8.jpg']"
