product_name,price,images
"Milton Combo Set Go Electro 1.2 Ltrs Electric Kettle and Alive 750 ml Black, Stainless Steel Water Bottle",1594,"['https://n3.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-1-e1fc5.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-2-4b245.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-3-70bf1.jpg', 'https://n3.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-4-59aee.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-5-18030.jpg', 'https://n4.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-6-924b3.jpg', 'https://n4.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-7-aa07b.jpg', 'https://n2.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-1200-Alive-1-SDL350759677-8-f9643.jpg']"
Scarlett - Silver 1.8 litres Stainless Steel Multifunctional Kettle,1999,"['https://n2.sdlcdn.com/imgs/k/m/i/130x152/Scarlett-Silver-1-8-litres-SDL477418061-1-a7893.jpg', 'https://n1.sdlcdn.com/imgs/k/m/i/130x152/Scarlett-Silver-1-8-litres-SDL477418061-2-d1b07.jpg', 'https://n2.sdlcdn.com/imgs/k/m/i/130x152/Scarlett-Silver-1-8-litres-SDL477418061-3-d930f.jpg', 'https://n1.sdlcdn.com/imgs/k/m/i/130x152/Scarlett-Silver-1-8-litres-SDL477418061-4-1b568.jpg', 'https://n2.sdlcdn.com/imgs/k/m/i/130x152/Scarlett-Silver-1-8-litres-SDL477418061-5-e784d.jpg']"
Scarlett - Silver 2 litres Stainless Steel Water and Tea & Soups,1999,"['https://n1.sdlcdn.com/imgs/k/k/i/130x152/Scarlett-Silver-2-litres-Stainless-SDL806516207-1-b1a10.jpg', 'https://n3.sdlcdn.com/imgs/k/k/i/130x152/Scarlett-Silver-2-litres-Stainless-SDL806516207-2-8b7bc.jpg', 'https://n4.sdlcdn.com/imgs/k/k/i/130x152/Scarlett-Silver-2-litres-Stainless-SDL806516207-3-e661f.jpg', 'https://n3.sdlcdn.com/imgs/k/k/i/130x152/Scarlett-Silver-2-litres-Stainless-SDL806516207-4-c8c68.jpg']"
Scarlett 2 Liter 1500 Watt Stainless Steel Electric Kettle,1999,"['https://n4.sdlcdn.com/imgs/k/m/z/130x152/SDL738965642_1-9e889.jpg', 'https://n1.sdlcdn.com/imgs/k/m/z/130x152/SDL738965642_2-cc618.jpg', 'https://n3.sdlcdn.com/imgs/k/m/z/130x152/SDL738965642_3-cb63f.jpg', 'https://n4.sdlcdn.com/imgs/k/m/z/130x152/SDL738965642_4-c0eea.jpg']"
Scarlett 2 Liters 1500 Watts Stainless Steel Electric Kettle,999,"['https://n1.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-6-e800d.jpeg', 'https://n3.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-2-9a6d1.jpeg', 'https://n2.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-1-c54c0.jpeg', 'https://n3.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-3-b764a.jpeg', 'https://n2.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-4-581a7.jpeg', 'https://n1.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-5-d0cb9.jpeg', 'https://n4.sdlcdn.com/imgs/h/u/3/130x152/Scarlett-2-Liters-1500-Watts-SDL005600601-7-10c69.jpeg']"
Scarlett 1.8 Liter 1500 Watt Stainless Steel Electric Kettle,1499,"['https://n4.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-1-9d872.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-2-de699.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-3-a9835.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-4-574fa.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-5-98a9a.jpeg', 'https://n1.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-6-ab12d.jpeg', 'https://n3.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-7-3bbfb.jpeg', 'https://n1.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-8-f4e27.jpeg', 'https://n3.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-9-8e8c1.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-10-66002.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-11-d2a3c.jpeg', 'https://n3.sdlcdn.com/imgs/j/t/i/130x152/CS-Tea-Water-Boiler-2-SDL507903150-12-e4e78.jpeg']"
"Milton Combo Set Go Electro 2 Ltrs Electric Kettle and Alive 750 ml Black, Stainless Steel Water Bottle",1994,"['https://n3.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-1-026bc.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-2-ebfc4.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-3-73c8f.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-4-50b74.jpg', 'https://n4.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-5-20721.jpg', 'https://n4.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-6-80d78.jpg', 'https://n3.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-7-6c642.jpg', 'https://n1.sdlcdn.com/imgs/k/d/b/130x152/Milton-Kettle-2000-Alive-2-SDL352822196-8-78724.jpg']"
Scarlett 1.8 Liter 1500 Watt Stainless Steel Electric Kettle,1999,"['https://n3.sdlcdn.com/imgs/i/1/x/130x152/Scarlet-1-8-Liter-1500-SDL740685058-1-fcb8e.jpeg', 'https://n2.sdlcdn.com/imgs/i/1/x/130x152/Scarlet-1-8-Liter-1500-SDL740685058-2-b7410.jpeg', 'https://n3.sdlcdn.com/imgs/i/1/x/130x152/Scarlet-1-8-Liter-1500-SDL740685058-3-ae60f.jpeg', 'https://n4.sdlcdn.com/imgs/i/1/x/130x152/Scarlet-1-8-Liter-1500-SDL740685058-4-a3b11.jpeg']"
Milton Combo Set Go Electro 2 Ltrs Electric Kettle and Flip Lid 500 ml- Silver Thermosteel Hot or Cold Stainless Steel Water Bottle with Jacket,2409,"['https://n1.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-1-5de1e.jpeg', 'https://n3.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-2-e2a98.jpeg', 'https://n2.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-3-82e8d.jpeg', 'https://n4.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-4-2f4bd.jpeg', 'https://n2.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-5-d7886.jpeg', 'https://n4.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-6-9f368.jpeg', 'https://n2.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-7-76b4f.jpeg', 'https://n3.sdlcdn.com/imgs/k/e/v/130x152/Milton-Kettle-2-0-FL-SDL322418280-8-8993d.jpeg']"
Scarlett Hot Water Kettle 2 Liters 1500 Watts Stainless Steel Electric Kettle,1999,"['https://n3.sdlcdn.com/imgs/h/p/q/130x152/Kitchen-Hub-Scarlett-Hot-Water-SDL516927361-1-b56b3.jpeg', 'https://n4.sdlcdn.com/imgs/h/p/q/130x152/Kitchen-Hub-Scarlett-Hot-Water-SDL516927361-2-079ac.jpeg', 'https://n2.sdlcdn.com/imgs/h/p/q/130x152/Kitchen-Hub-Scarlett-Hot-Water-SDL516927361-3-977b4.jpeg', 'https://n1.sdlcdn.com/imgs/h/p/q/130x152/Kitchen-Hub-Scarlett-Hot-Water-SDL516927361-4-372b3.jpeg', 'https://n4.sdlcdn.com/imgs/h/p/q/130x152/Kitchen-Hub-Scarlett-Hot-Water-SDL516927361-5-4beae.jpeg']"
